TIME,year,month,T#AT#beef_adults,T#BE#beef_adults,T#CZ#beef_adults,T#DE#beef_adults,T#DK#beef_adults,T#EE#beef_adults,T#EL#beef_adults,T#ES#beef_adults,T#FI#beef_adults,T#FR#beef_adults,T#IE#beef_adults,T#IT#beef_adults,T#LT#beef_adults,T#LU#beef_adults,T#LV#beef_adults,T#NL#beef_adults,T#PL#beef_adults,T#PT#beef_adults,T#RO#beef_adults,T#SE#beef_adults,T#SI#beef_adults,T#SK#beef_adults,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2015-09-07,2015,9,369.15,351.07,321.77,371.71,383.45,,437.48,,379.12,382.73,404.77,389.73,257.34,370.81,206.51,334.82,308.01,353.12,257.61,425.33,340.67,318.24,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-09-14,2015,9,370.47,351.13,320.79,373.56,384.94,,435.73,,376.57,381.65,400.25,390.63,257.3,370.31,206.33,331.71,308.22,352.73,257.59,426.4,342.26,317.59,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-09-21,2015,9,371.68,350.84,319.66,374.27,384.43,,435.08,,375.32,379.95,396.46,391.87,258.8,369.35,209.29,331.87,308.57,352.26,249.36,427.52,344.02,319.3,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-09-28,2015,9,372.73,350.42,319.44,374.74,383.76,,433.92,374.23,374.36,377.79,393.13,393.34,259.35,369.58,210.95,330.43,308.83,352.09,252.44,430.29,345.33,320.69,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-10-05,2015,10,374.12,349.82,319.38,375.54,382.72,,434.43,374.57,373.1,375.62,390.01,395.33,260.99,370.05,214.01,329.38,309.28,352.36,251.55,429.47,346.25,320.05,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-10-12,2015,10,375.91,349.59,319.63,376.5,381.64,,435.94,375.55,372.95,373.47,387.51,397.5,263.41,369.92,210.87,327.85,310.5,352.61,248.22,431.34,346.48,319.7,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-10-19,2015,10,377.81,349.17,319.6,377.68,380.37,,438.33,375.93,371.42,371.7,385.76,399.08,261.07,368.54,210.5,325.7,311.48,352.99,243.96,431.6,347.08,320.29,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-10-26,2015,10,379.37,348.83,319.53,379.04,379.96,,437.03,375.58,370.93,370.75,384.08,401.33,263.15,369.06,211.08,326.64,312.52,353.29,244.53,429.5,345.73,319.49,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-11-02,2015,11,380.99,348.53,319.64,380.38,379.13,,436.29,374.86,373.44,370.31,382.92,403.13,264.32,370.03,207.87,324.13,313.7,353.64,242.77,429.42,344.05,319.68,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-11-09,2015,11,382.69,347.67,320.23,382.08,379.5,,436.06,374.36,374.49,370.51,382.2,404.57,267.1,370.7,203.02,323.65,315.4,353.74,241.75,429.16,343.16,318.74,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-11-16,2015,11,384.26,346.7,320.6,384.23,379.53,,434.49,374.64,374.65,370.84,381.87,405.09,266.17,370.74,203.77,324.81,316.34,353.63,241.59,426.45,341.94,317.73,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-11-23,2015,11,385.47,345.9,320.97,385.2,379.3,299.47,432.42,375.31,374.67,371.18,381.97,405.61,269.97,369.94,203.83,324.79,317.12,353.41,238.79,431.69,341.78,318.46,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-11-30,2015,11,386.53,344.59,321.41,385.56,379.49,309.98,430.06,375.26,374.15,371.51,382.13,405.62,270.1,370.59,203.92,322.63,317.75,353.21,238.51,430.83,340.92,317.72,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-12-07,2015,12,387.98,343.15,321.71,386.93,379.87,309.39,428.13,374.86,374.36,371.97,381.98,405.4,273.4,372.32,208.19,324.47,317.82,353.05,237.54,432.48,340.81,318.44,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-12-14,2015,12,388.74,341.96,322.02,388.16,379.85,309.36,431.46,375.23,375.11,372.3,381.89,404.96,271.97,372.47,207.77,323.93,317.99,352.88,237.56,434.27,340.44,319.76,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-12-21,2015,12,389.34,340.86,322.33,390.2,379.08,308.28,433.08,376.73,374.09,372.37,382.26,404.56,273.27,372.51,213.91,325.43,318.71,352.96,238.01,435.48,342.63,320.7,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-12-28,2015,12,390.14,340.52,322.38,392.02,378.82,308.72,433.3,377.91,373.47,372.06,382.7,404.62,269.44,373.27,214.21,326.86,318.87,353.05,240.39,442.0,343.1,319.86,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2016-01-04,2016,1,390.8,340.43,322.22,393.06,379.01,305.47,434.36,378.29,374.46,372.03,383.09,405.69,269.8,373.72,214.02,327.36,318.94,353.27,236.95,447.69,343.73,320.33,,,,,,,,,,,,
2016-01-11,2016,1,391.43,340.17,321.87,394.34,379.28,305.5,433.9,379.19,376.01,372.03,383.46,405.59,269.47,374.46,214.91,328.49,317.8,353.72,237.06,444.15,343.24,320.27,,,,,,,,,,,,
2016-01-18,2016,1,391.18,340.33,322.18,395.52,378.75,307.39,434.83,380.37,,372.11,383.68,405.66,269.6,374.4,218.17,328.42,315.74,354.43,235.75,443.68,343.91,323.08,,,,,,,,,,,,
2016-01-25,2016,1,390.01,340.47,322.38,395.14,378.5,306.78,437.05,382.25,377.45,372.01,383.98,405.7,269.26,374.83,222.52,324.73,314.53,355.21,234.32,446.52,343.55,323.91,1.37,-0.04,0.5,0.12,-0.33,-0.12,41582.2,30652.87,41693.46,36886.99,26201.67,62524.87
2016-02-01,2016,2,388.98,340.42,322.55,394.25,378.58,305.65,434.36,383.25,377.44,371.65,384.13,405.33,270.26,375.62,222.97,321.39,313.54,356.04,234.47,449.15,343.31,323.73,1.57,-0.06,0.5,0.14,-0.29,-0.08,41725.67,30755.49,41841.02,36945.5,26313.5,62611.27
2016-02-08,2016,2,387.96,340.29,322.67,392.19,379.55,308.04,433.35,383.58,378.33,371.26,384.02,405.71,271.59,375.59,221.41,320.79,310.02,356.82,233.91,450.11,340.79,322.77,1.77,-0.08,0.49,0.16,-0.25,-0.03,41869.15,30858.11,41988.57,37004.02,26425.33,62697.67
2016-02-15,2016,2,386.51,339.81,323.05,389.56,380.08,306.65,431.34,383.4,378.8,371.02,383.73,405.32,274.33,376.42,227.11,319.5,306.06,357.8,234.64,446.29,339.37,324.18,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-02-22,2016,2,385.07,,323.36,387.14,380.26,,431.2,383.83,377.57,370.71,383.58,404.47,275.41,376.67,226.94,320.41,303.2,358.7,233.09,445.85,338.44,324.52,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-02-29,2016,2,383.36,,323.81,384.86,380.17,,432.84,383.75,377.48,370.57,383.59,404.47,274.13,377.19,229.03,321.41,302.22,359.44,229.92,449.76,337.39,325.22,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-03-07,2016,3,381.8,338.05,323.93,382.3,380.85,,432.87,383.55,376.04,370.44,383.72,405.11,274.78,378.17,229.72,323.95,302.21,359.98,231.72,455.79,335.71,324.73,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-03-14,2016,3,379.85,337.61,324.13,379.06,380.72,,432.82,383.12,377.36,370.5,383.88,405.54,272.84,378.07,225.01,324.26,302.72,360.43,237.91,456.1,334.49,323.98,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-03-21,2016,3,377.23,337.36,324.39,375.24,380.21,,433.65,382.67,378.83,370.44,384.03,405.51,272.99,377.35,227.1,325.79,302.95,361.22,236.85,460.82,333.44,323.86,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-03-28,2016,3,373.82,337.27,324.47,372.02,379.76,,434.79,382.58,380.34,370.4,384.19,404.97,270.44,376.31,227.79,325.52,304.94,361.83,240.37,461.19,333.46,324.22,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-04-04,2016,4,369.89,337.26,324.35,369.52,378.4,,436.07,382.33,377.88,369.9,384.51,404.0,270.77,375.71,226.96,324.81,306.76,362.3,241.08,465.64,332.75,323.59,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-04-11,2016,4,365.88,337.21,324.4,367.25,377.17,304.39,438.65,381.87,377.95,369.15,385.27,401.51,270.35,375.41,226.68,324.2,307.44,362.83,244.3,466.9,331.59,322.36,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-04-18,2016,4,362.07,336.82,324.28,364.35,375.91,304.86,440.03,380.94,377.56,,,,270.31,374.99,223.42,322.38,306.91,363.02,247.77,470.51,330.59,323.09,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-04-25,2016,4,358.29,336.37,324.17,361.97,374.36,300.63,445.05,379.49,378.39,,387.43,,269.7,373.18,218.43,323.05,305.68,363.1,250.24,472.29,329.35,322.76,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-05-02,2016,5,355.29,335.99,323.51,359.64,373.51,301.78,443.56,378.51,377.74,363.63,388.84,390.77,271.23,373.38,218.14,320.75,304.04,363.01,252.63,473.37,329.05,322.98,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-05-09,2016,5,352.2,335.26,322.83,357.57,372.51,297.77,445.14,377.33,,361.49,390.39,387.27,270.78,372.73,217.11,320.07,302.56,362.56,253.48,473.24,328.99,322.61,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-05-16,2016,5,349.37,334.38,322.65,353.94,371.38,296.3,446.02,375.5,,359.34,392.36,384.22,273.23,373.12,216.88,317.93,300.63,362.02,249.41,476.11,327.65,323.71,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-05-23,2016,5,347.18,333.92,322.23,350.44,370.05,295.88,446.69,374.24,374.95,357.62,394.45,381.26,272.87,372.33,215.56,318.18,299.79,361.36,249.92,477.04,326.86,324.73,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-05-30,2016,5,345.24,333.68,321.88,347.13,368.65,298.09,445.05,373.18,376.44,356.22,396.53,380.12,275.06,371.82,215.96,316.45,300.18,360.42,249.6,480.09,325.98,325.21,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-06-06,2016,6,343.34,333.65,321.64,345.34,367.51,298.04,444.16,373.06,376.33,355.55,398.69,379.61,274.65,371.01,218.2,314.98,301.31,359.71,250.56,480.56,325.2,324.68,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-06-13,2016,6,342.09,333.94,320.97,343.32,366.69,301.54,440.19,373.13,376.25,355.17,400.37,378.77,275.51,371.43,222.53,311.85,302.26,358.93,248.18,479.58,325.78,325.68,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-06-20,2016,6,341.07,334.19,320.92,342.35,365.12,301.47,440.59,373.04,375.06,355.03,401.49,377.35,273.99,370.97,222.46,313.61,303.38,358.07,240.02,479.19,324.63,325.91,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-06-27,2016,6,341.22,334.49,320.72,341.55,363.76,306.75,441.94,372.36,378.36,354.98,401.69,377.14,274.59,371.16,224.69,313.05,303.36,357.05,238.81,479.03,324.27,327.02,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-07-04,2016,7,342.01,334.8,320.35,341.58,362.16,310.17,441.99,372.23,377.77,355.08,400.06,376.53,273.49,371.36,223.48,312.7,302.86,355.93,241.23,478.8,327.94,327.24,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-07-11,2016,7,342.64,334.88,319.71,340.7,360.28,311.65,441.17,371.96,378.11,355.37,397.72,375.56,274.14,372.38,223.18,311.92,301.85,354.91,239.11,476.82,326.28,327.21,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-07-18,2016,7,342.89,334.85,319.6,339.93,358.63,310.74,440.2,371.4,377.41,355.81,394.6,374.98,273.56,372.35,220.41,310.01,301.13,354.1,239.61,474.1,326.21,327.71,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-07-25,2016,7,343.6,334.79,319.41,339.93,357.1,305.67,436.84,370.59,375.89,356.31,390.93,373.95,273.37,372.57,214.59,310.16,300.61,353.33,241.03,471.98,326.29,327.54,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-08-01,2016,8,344.06,334.33,319.5,340.66,355.57,304.42,434.98,369.63,376.27,357.3,387.12,373.68,273.44,372.19,211.06,308.59,301.46,352.78,239.91,469.54,324.51,326.78,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-08-08,2016,8,345.25,334.0,319.2,341.83,354.82,307.06,432.43,368.8,376.94,358.05,383.72,373.97,273.64,371.42,208.53,307.92,303.09,352.59,242.64,469.51,324.09,326.28,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-08-15,2016,8,346.76,333.65,319.06,343.97,354.3,309.17,426.45,368.53,375.72,358.72,381.45,373.73,272.39,371.49,205.2,308.39,305.41,352.71,244.82,466.39,324.36,325.78,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-08-22,2016,8,348.7,333.29,318.78,346.59,354.3,298.75,423.21,369.07,375.3,359.31,380.34,374.17,271.2,371.44,204.95,307.95,307.89,353.08,241.31,466.09,321.34,325.82,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-08-29,2016,8,351.36,332.9,319.08,350.08,355.42,297.31,424.68,368.72,374.51,359.23,379.62,376.01,,370.72,204.27,308.16,310.21,353.62,239.78,465.25,323.93,325.59,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-09-05,2016,9,354.43,332.78,318.73,353.16,355.86,297.21,425.63,369.3,374.05,358.93,378.95,376.13,,370.52,206.39,310.14,312.12,354.16,237.29,464.38,324.86,325.02,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-09-12,2016,9,357.42,333.16,318.95,355.52,356.24,301.8,426.74,369.15,374.53,358.35,378.54,377.3,268.0,370.08,209.03,309.95,314.03,354.79,235.2,464.1,325.74,324.52,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-09-19,2016,9,360.46,333.77,319.15,357.47,356.27,304.71,426.83,369.6,373.57,357.44,377.2,377.84,266.12,370.72,210.04,311.26,315.07,355.44,240.14,462.85,328.63,324.25,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-09-26,2016,9,362.55,334.23,319.91,358.7,356.34,303.12,427.51,369.79,373.24,356.79,375.39,377.9,267.6,371.67,212.26,310.61,314.11,356.27,240.23,459.9,330.53,323.79,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-10-03,2016,10,364.2,334.8,320.49,359.6,356.43,301.11,431.4,369.87,373.13,356.28,373.0,377.75,265.95,372.0,212.26,308.56,313.56,357.16,235.37,458.57,331.35,324.2,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-10-10,2016,10,365.95,335.49,321.0,360.77,356.39,307.73,431.08,369.23,373.43,355.87,370.57,376.21,266.73,371.93,214.83,312.01,313.24,358.05,238.13,454.91,332.19,324.39,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-10-17,2016,10,367.19,336.28,321.38,361.68,356.26,308.87,429.64,369.93,374.2,355.89,368.08,374.83,265.14,372.4,210.66,310.69,312.71,359.2,240.62,452.22,332.16,324.22,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-10-24,2016,10,368.83,337.1,322.33,363.23,356.53,305.97,429.42,370.03,373.66,356.13,365.31,375.45,266.58,373.13,210.09,308.24,312.11,360.17,239.96,450.4,332.69,324.14,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-10-31,2016,10,369.98,337.13,322.67,364.41,356.51,306.57,430.54,370.87,374.27,356.6,362.38,375.57,265.66,373.69,211.18,307.86,311.97,361.28,239.62,446.06,332.31,324.3,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-11-07,2016,11,371.69,336.95,322.97,365.94,356.93,303.66,429.98,371.78,374.54,357.3,360.61,375.8,267.78,372.19,210.6,306.66,311.13,362.16,233.0,447.24,330.98,325.77,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-11-14,2016,11,373.44,336.8,323.35,368.0,356.96,303.97,430.28,373.03,374.4,358.03,359.6,377.13,266.46,370.87,208.9,307.89,310.86,363.26,232.94,448.31,331.4,327.13,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-11-21,2016,11,375.26,336.47,323.82,370.38,357.22,303.1,429.2,375.22,374.32,358.88,359.15,379.06,271.92,371.51,209.49,309.16,310.57,364.15,236.22,448.1,331.73,327.57,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-11-28,2016,11,376.63,335.91,323.98,372.56,357.86,306.28,429.43,376.97,374.22,360.04,359.11,383.17,272.51,372.59,207.79,305.11,310.59,364.96,235.6,450.46,331.61,326.64,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-12-05,2016,12,377.72,335.23,324.49,374.66,358.14,303.23,429.38,378.12,374.59,361.6,359.44,,276.49,372.82,213.1,306.3,310.94,365.39,238.9,450.62,332.13,327.47,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-12-12,2016,12,378.8,334.5,324.49,376.57,358.54,309.78,426.66,379.24,375.54,363.39,360.67,389.36,277.68,372.7,216.88,307.95,311.33,366.17,239.83,453.77,332.89,328.5,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-12-19,2016,12,379.9,334.23,324.64,378.85,359.08,310.48,426.49,380.47,375.82,364.91,362.54,392.03,278.68,372.99,220.19,306.97,311.47,366.6,237.72,454.94,334.01,328.41,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-12-26,2016,12,380.87,334.28,324.68,381.04,359.59,308.55,425.04,381.91,,366.22,365.16,394.27,278.62,375.06,221.81,,312.89,367.26,243.78,456.19,335.76,327.28,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2017-01-02,2017,1,381.59,334.55,324.6,382.3,359.95,310.72,424.84,382.53,377.63,367.47,367.4,395.91,280.31,,222.75,,314.97,367.45,244.52,457.99,336.26,325.91,,,,,,,,,,,,
2017-01-09,2017,1,382.27,335.15,324.34,382.51,360.36,314.1,421.69,383.04,378.84,368.69,369.41,397.98,278.7,377.1,226.44,292.71,,367.93,,461.89,337.17,325.41,,,,,,,,,,,,
2017-01-16,2017,1,381.95,336.08,324.06,382.23,360.56,311.57,421.86,383.08,379.84,369.4,371.23,398.98,279.53,376.53,230.01,,317.5,368.38,259.78,463.1,337.36,326.06,,,,,,,,,,,,
2017-01-23,2017,1,381.57,336.9,324.22,381.41,361.03,315.54,420.16,383.76,380.22,369.71,372.77,399.87,278.71,376.06,231.74,,318.21,368.7,255.19,470.13,336.99,325.6,2.06,0.66,1.07,0.67,1.03,0.2,43261.69,31787.01,43574.1,38044.54,27478.97,66993.59
2017-01-30,2017,1,380.62,,324.52,381.16,361.27,311.27,,384.4,382.04,369.63,374.04,401.05,279.07,375.93,230.61,,319.44,369.02,253.35,471.41,337.26,325.21,2.08,0.85,1.22,0.79,1.34,0.25,43573.95,31993.58,43933.6,38290.04,27714.42,68045.97
2017-02-06,2017,2,379.56,,325.04,380.45,361.69,311.55,,384.44,382.62,369.81,374.88,403.0,281.26,376.89,229.8,,319.77,369.64,259.19,474.28,338.78,326.04,2.1,1.04,1.36,0.91,1.65,0.29,43886.22,32200.15,44293.09,38535.55,27949.87,69098.36
2017-02-13,2017,2,378.04,,,379.37,361.59,317.44,,384.11,382.58,370.18,375.08,404.09,280.64,377.26,231.38,,319.73,370.1,260.04,476.56,337.69,324.94,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-02-20,2017,2,376.97,,,378.09,362.26,315.61,,384.2,383.94,370.57,375.25,405.96,280.89,377.71,238.82,,319.43,370.51,264.09,478.15,337.76,325.41,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-02-27,2017,2,375.33,,326.73,376.95,361.89,313.92,,383.7,384.53,370.77,375.45,406.96,280.88,377.6,237.65,,319.27,370.61,252.07,478.05,338.35,325.48,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-03-06,2017,3,374.5,,327.36,376.34,362.0,316.92,,383.63,384.63,371.25,375.67,407.99,281.08,377.9,237.97,299.58,319.12,370.57,254.46,478.59,338.78,325.37,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-03-13,2017,3,373.66,,327.56,376.6,362.3,311.09,,383.0,385.05,371.66,376.29,408.67,281.5,378.79,236.2,301.98,318.45,370.57,257.89,476.09,339.27,324.9,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-03-20,2017,3,373.07,,327.26,375.24,362.31,311.4,,382.15,383.96,372.28,377.47,407.68,283.21,378.25,235.08,299.45,317.11,370.36,262.55,473.94,338.96,324.81,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-03-27,2017,3,372.28,336.95,326.94,372.86,362.23,312.08,430.5,381.61,384.6,372.69,379.35,405.73,281.64,376.54,234.5,292.03,316.91,369.84,262.44,473.74,337.93,324.36,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-04-03,2017,4,370.98,336.74,326.84,370.56,361.92,312.94,432.28,381.01,384.77,372.72,381.58,405.22,283.54,375.94,234.87,295.71,316.35,369.14,261.67,470.42,339.26,325.84,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-04-10,2017,4,369.24,336.63,327.09,368.32,361.13,313.28,431.73,380.62,384.68,372.82,384.32,403.73,282.37,374.76,231.85,289.58,315.65,368.07,259.52,469.62,338.45,326.31,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-04-17,2017,4,367.86,336.82,327.1,366.71,361.01,317.16,429.92,380.07,384.29,372.96,387.41,402.31,282.79,373.43,232.31,290.38,315.61,366.85,263.49,467.94,337.19,324.96,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-04-24,2017,4,366.45,337.17,327.21,365.36,360.5,317.93,432.85,379.62,383.85,372.85,390.63,400.12,282.91,373.21,233.71,,316.14,365.63,264.27,467.84,336.46,324.92,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-05-01,2017,5,364.9,337.07,327.3,363.71,359.73,327.53,434.08,379.28,383.64,372.86,393.76,398.14,283.86,372.76,236.98,,317.79,363.96,267.04,465.71,335.82,325.33,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-05-08,2017,5,363.43,337.34,328.04,362.53,359.33,330.68,433.51,379.95,384.21,372.71,396.78,397.08,282.55,373.06,239.11,,319.21,361.93,266.63,465.34,334.93,324.91,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-05-15,2017,5,361.88,337.61,,361.95,358.82,331.11,435.24,379.98,384.08,372.64,399.51,396.39,284.87,373.81,239.29,,319.45,359.92,266.62,462.52,334.19,324.88,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-05-22,2017,5,360.79,337.97,,360.99,359.16,330.76,432.4,380.62,384.09,372.75,402.25,394.33,283.3,374.06,240.9,,320.23,357.91,264.27,462.63,332.63,324.87,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
